Year,District,Season,Rainfall_mm,Temperature_K,Area_hectare,N,P,K,Production_tonnes,Yield_tph,Crop
2002,DHARWAD,Summer     ,1014.931638,298.8945678,263,81,56,43,656,2.494296578,Rice
2002,GADAG,Kharif     ,1015.526183,300.0475089,18515,99,38,41,26563,1.434674588,Maize
2002,GADAG,Rabi       ,1015.827178,300.9423047,1170,110,63,30,1625,1.388888889,Maize
2002,GADAG,Summer     ,1015.976155,300.672028,430,100,48,77,596,1.386046512,Maize
2002,GADAG,Kharif     ,1017.234522,300.9358353,50,68,78,65,24,0.48,Ragi
2002,GADAG,Kharif     ,1016.20867,300.1591465,1233,70,26,48,2732,2.215733982,Rice
2002,GADAG,Summer     ,1017.790244,301.5241523,180,54,47,54,333,1.85,Rice
2002,GULBARGA,Kharif     ,1016.52237,301.7018748,1832,131,28,34,3741,2.042030568,Maize
2002,GULBARGA,Rabi       ,1017.022353,302.1263933,108,141,47,79,276,2.555555556,Maize
2002,GULBARGA,Summer     ,1014.795827,300.7878946,260,91,25,61,657,2.526923077,Maize
2002,GULBARGA,Kharif     ,1014.894563,300.4539438,25098,110,48,62,48090,1.916088931,Rice
2002,GULBARGA,Rabi       ,1016.851525,301.2767065,4913,71,77,99,12198,2.482800733,Rice
2002,GULBARGA,Summer     ,1016.435196,300.3364647,17599,70,36,93,41226,2.342519461,Rice
2002,HASSAN,Kharif     ,1014.849735,297.4257731,16137,119,35,68,51034,3.162545702,Maize
2002,HASSAN,Rabi       ,1017.062752,297.5064808,2972,50,42,83,7353,2.474091521,Maize
2002,HASSAN,Summer     ,1015.591116,297.2168811,55,54,50,51,141,2.563636364,Maize
2002,HASSAN,Kharif     ,1016.82662,297.4833966,82096,61,22,83,89454,1.089626778,Ragi
2002,HASSAN,Rabi       ,1015.346,298.3317833,33016,139,40,21,14114,0.427489702,Ragi
2002,HASSAN,Summer     ,1016.751366,297.170793,281,95,45,43,322,1.145907473,Ragi
2002,HASSAN,Kharif     ,1015.581519,298.112523,45807,83,55,85,76209,1.663697688,Rice
2002,HASSAN,Rabi       ,1015.328389,297.2195707,1830,98,61,57,3115,1.702185792,Rice
2002,HASSAN,Summer     ,1016.558992,298.2928715,1147,127,56,50,2880,2.510897995,Rice
2002,HAVERI,Kharif     ,1017.777394,300.005709,103154,139,72,45,206334,2.00025205,Maize
2002,HAVERI,Rabi       ,1017.054186,300.6081487,870,94,41,48,2225,2.557471264,Maize
2002,HAVERI,Summer     ,1015.105963,300.8010517,466,76,61,86,1191,2.555793991,Maize
2002,HAVERI,Kharif     ,1015.059643,300.1131627,1711,122,31,97,893,0.521917008,Ragi
2002,HAVERI,Kharif     ,1015.538931,300.5426441,55222,75,61,44,23928,0.433305567,Rice
2002,HAVERI,Rabi       ,1015.483459,300.2212659,53,96,32,67,111,2.094339623,Rice
2002,HAVERI,Summer     ,1015.841462,300.1366808,2098,135,30,84,3576,1.704480458,Rice
2002,KODAGU,Kharif     ,1015.325364,307.6904489,2430,105,73,72,9776,4.023045267,Maize
2002,KODAGU,Summer     ,1014.694968,306.8441305,36,143,35,86,91,2.527777778,Maize
2002,KODAGU,Kharif     ,1016.323501,306.0353698,365,112,27,37,307,0.84109589,Ragi
2002,KODAGU,Kharif     ,1017.754347,306.1531897,35248,97,59,28,69729,1.9782399,Rice
2002,KODAGU,Rabi       ,1016.478261,307.074074,9,110,78,57,19,2.111111111,Rice
2002,KODAGU,Summer     ,1017.133541,307.4671146,90,130,76,40,226,2.511111111,Rice
2002,KOLAR,Kharif     ,1017.413812,300.6222757,15647,75,59,84,18642,1.191410494,Maize
2002,KOLAR,Rabi       ,1016.254851,301.0449116,657,85,64,40,1681,2.558599696,Maize
2002,KOLAR,Summer     ,1016.618585,300.8528333,598,50,78,46,1528,2.555183946,Maize
2002,KOLAR,Kharif     ,1015.570632,302.064547,46550,57,21,89,27240,0.585177229,Ragi
2002,KOLAR,Rabi       ,1015.591418,302.3413572,4315,148,49,63,6776,1.570336037,Ragi
2002,KOLAR,Summer     ,1014.488755,302.0174909,388,101,49,47,445,1.146907216,Ragi
2002,KOLAR,Kharif     ,1014.931849,301.9511248,5630,128,31,64,11215,1.992007105,Rice
2002,KOLAR,Summer     ,1015.564544,301.7866359,220,96,29,36,347,1.577272727,Rice
2002,KOPPAL,Kharif     ,1016.383797,303.0649471,9853,105,63,59,21330,2.164822897,Maize
2002,KOPPAL,Rabi       ,1015.57604,302.4570564,934,135,30,22,2387,2.555674518,Maize
2002,KOPPAL,Summer     ,1014.192383,303.2159937,699,63,34,95,1786,2.555078684,Maize
2002,KOPPAL,Kharif     ,1015.654283,302.8699841,38244,139,35,95,154793,4.047510721,Rice
2002,KOPPAL,Rabi       ,1017.548674,302.274744,8,77,36,85,13,1.625,Rice
2002,KOPPAL,Summer     ,1015.72931,303.110077,4185,136,45,65,13687,3.270489845,Rice
2002,MANDYA,Kharif     ,1015.521851,299.4195752,2726,127,21,49,4704,1.725605282,Maize
2002,MANDYA,Rabi       ,1014.602771,300.1785591,245,137,69,88,627,2.559183673,Maize
2002,MANDYA,Summer     ,1014.677611,298.9851955,241,51,31,28,616,2.556016598,Maize
2002,MANDYA,Kharif     ,1015.927597,299.9912659,44718,75,70,30,47439,1.060847981,Ragi
2002,MANDYA,Rabi       ,1015.778787,299.4862518,7062,63,45,88,9617,1.361795525,Ragi
2002,MANDYA,Summer     ,1015.626981,299.0479716,1006,108,42,85,1154,1.147117296,Ragi
2002,MANDYA,Kharif     ,1015.978909,299.564234,38327,105,37,50,110983,2.895687114,Rice
2002,MANDYA,Rabi       ,1015.614019,299.9470862,2000,56,51,52,4176,2.088,Rice
2002,MANDYA,Summer     ,1015.622742,300.3578001,2797,52,68,58,7201,2.574544154,Rice
2002,MYSORE,Kharif     ,1015.35731,300.0219954,12935,72,57,65,28164,2.17734828,Maize
2002,MYSORE,Rabi       ,1016.959845,298.2899839,5382,67,76,56,13379,2.485878855,Maize
2002,MYSORE,Summer     ,1017.253079,298.7872994,515,87,66,79,1316,2.555339806,Maize
2002,MYSORE,Kharif     ,1017.340217,299.4395226,47217,148,22,50,45080,0.954740877,Ragi
2002,MYSORE,Rabi       ,1014.635669,299.6099948,23032,64,57,30,19920,0.86488364,Ragi
2002,MYSORE,Summer     ,1016.043728,299.6932021,654,113,22,21,751,1.148318043,Ragi
2002,MYSORE,Kharif     ,1014.328577,299.8039998,80233,138,49,46,217716,2.713546795,Rice
2002,MYSORE,Rabi       ,1016.479783,299.3859728,627,77,20,21,1309,2.087719298,Rice
2002,MYSORE,Summer     ,1017.177407,298.3531272,2487,123,49,40,6355,2.555287495,Rice
2002,RAICHUR,Kharif     ,1015.267141,303.0922982,85,88,64,77,155,1.823529412,Maize
2002,RAICHUR,Summer     ,1017.604231,304.3648545,21,106,51,24,54,2.571428571,Maize
2002,RAICHUR,Kharif     ,1016.604138,304.6960485,81970,66,47,71,271989,3.318152983,Rice
2002,RAICHUR,Summer     ,1017.254667,303.7043154,5954,135,40,64,13383,2.247732617,Rice
2002,SHIMOGA,Kharif     ,1016.660197,301.3012223,26170,139,77,39,95297,3.641459687,Maize
2002,SHIMOGA,Rabi       ,1017.424031,301.268402,9,93,65,80,22,2.444444444,Maize
2002,SHIMOGA,Summer     ,1017.859043,299.778453,500,74,32,57,1278,2.556,Maize
2002,SHIMOGA,Kharif     ,1014.547895,299.7095001,5123,66,46,39,5524,1.078274449,Ragi
2002,SHIMOGA,Summer     ,1015.528026,300.2191231,384,62,55,44,441,1.1484375,Ragi
2002,SHIMOGA,Kharif     ,1016.877964,300.1208347,131561,133,26,21,195445,1.485584634,Rice
2002,SHIMOGA,Summer     ,1017.020159,300.0075631,7472,74,41,51,19038,2.547912206,Rice
2002,TUMKUR,Kharif     ,1017.348026,302.130511,12076,117,29,45,15547,1.287429612,Maize
2002,TUMKUR,Rabi       ,1017.707896,302.3678335,1618,59,58,89,4109,2.539555006,Maize
2002,TUMKUR,Summer     ,1016.228606,301.6076832,817,116,72,60,2088,2.555691554,Maize
2002,TUMKUR,Kharif     ,1017.848626,300.6935776,139019,67,34,86,116029,0.834626921,Ragi
2002,TUMKUR,Rabi       ,1014.924223,302.3275839,7697,149,34,20,4481,0.582174873,Ragi
2002,TUMKUR,Summer     ,1016.800937,301.0356094,1353,135,23,70,1553,1.14781966,Ragi
2002,TUMKUR,Kharif     ,1017.362249,301.4633005,14283,83,51,24,34214,2.395435133,Rice
2002,TUMKUR,Rabi       ,1016.722915,302.1512997,744,57,42,32,1623,2.181451613,Rice
2002,TUMKUR,Summer     ,1014.346454,302.4740837,2509,89,74,38,8041,3.204862495,Rice
2002,UDUPI,Kharif     ,1014.493832,304.6486495,51179,132,25,31,107809,2.106508529,Rice
2002,UDUPI,Rabi       ,1015.646229,303.9108514,11841,91,43,67,23960,2.023477747,Rice
2002,UDUPI,Summer     ,1016.341049,303.1661913,468,90,39,44,1132,2.418803419,Rice
2002,UTTAR KANNAD,Kharif     ,1015.868396,296.7406013,117,55,77,76,171,1.461538462,Maize
2002,UTTAR KANNAD,Rabi       ,1014.487179,297.6875063,1,101,56,54,3,3,Maize
2002,UTTAR KANNAD,Summer     ,1014.153919,298.1025982,2,75,39,95,3,1.5,Maize
2002,UTTAR KANNAD,Kharif     ,1017.28642,296.562447,42,113,31,24,20,0.476190476,Ragi
2002,UTTAR KANNAD,Rabi       ,1016.879213,296.6863789,4,147,52,41,6,1.5,Ragi
2002,UTTAR KANNAD,Kharif     ,1017.710576,297.71762,82568,108,47,96,96656,1.170623002,Rice
2002,UTTAR KANNAD,Rabi       ,1017.502687,298.0747902,2190,105,27,76,3710,1.694063927,Rice
2002,UTTAR KANNAD,Summer     ,1017.558518,297.6629568,1385,108,20,66,3227,2.329963899,Rice
2003,BAGALKOT,Kharif     ,1014.939586,302.8582471,14493,119,56,73,52889,3.649278962,Maize
2003,BAGALKOT,Rabi       ,1015.83211,303.6468294,11898,82,41,22,32576,2.737939149,Maize
2003,BAGALKOT,Summer     ,1014.894385,301.9046129,1515,102,25,72,3310,2.184818482,Maize
2003,BAGALKOT,Kharif     ,1017.927074,303.6664315,93,71,40,50,210,2.258064516,Rice
2003,BAGALKOT,Summer     ,1014.990595,303.6925705,2,70,51,88,7,3.5,Rice
2003,BANGALORE RURAL,Kharif     ,1017.499833,300.7494659,6968,119,54,52,32208,4.622273249,Maize
2003,BANGALORE RURAL,Rabi       ,1015.619131,300.2884404,100,119,34,91,230,2.3,Maize
2003,BANGALORE RURAL,Summer     ,1017.964867,300.11221,103,53,24,69,259,2.514563107,Maize
2003,BANGALORE RURAL,Kharif     ,1016.695923,301.1581252,134499,143,79,35,253694,1.886214767,Ragi
2003,BANGALORE RURAL,Rabi       ,1017.288535,301.05264,245,124,75,95,225,0.918367347,Ragi
2003,BANGALORE RURAL,Summer     ,1016.032107,300.7405823,449,111,65,96,534,1.189309577,Ragi
2003,BANGALORE RURAL,Kharif     ,1017.648872,299.8593895,5850,111,69,58,13878,2.372307692,Rice
2003,BANGALORE RURAL,Rabi       ,1017.715175,300.5197322,240,143,67,65,711,2.9625,Rice
2003,BANGALORE RURAL,Summer     ,1014.419664,299.670924,481,144,25,66,1920,3.991683992,Rice
2003,BELGAUM,Kharif     ,1017.542248,298.4880072,41927,73,44,63,104882,2.501538388,Maize
2003,BELGAUM,Rabi       ,1017.643519,298.9581582,29555,104,75,28,50205,1.698697344,Maize
2003,BELGAUM,Summer     ,1014.410821,299.5018862,1440,58,65,69,3589,2.492361111,Maize
2003,BELGAUM,Kharif     ,1015.051049,298.4654667,2024,52,78,96,1591,0.786067194,Ragi
2003,BELGAUM,Kharif     ,1015.901313,298.9339478,68016,80,75,79,48851,0.718228064,Rice
2003,BELGAUM,Summer     ,1014.884766,298.6824727,111,89,59,34,430,3.873873874,Rice
2003,BELLARY,Kharif     ,1014.408501,304.4565718,58068,85,48,55,159871,2.753168699,Maize
2003,BELLARY,Rabi       ,1014.838941,304.0357958,2410,73,26,82,5109,2.119917012,Maize
2003,BELLARY,Summer     ,1014.58996,304.6416917,576,144,59,88,1450,2.517361111,Maize
2003,BELLARY,Kharif     ,1015.41815,304.7828016,9896,55,32,99,8075,0.815986257,Ragi
2003,BELLARY,Rabi       ,1017.945526,303.6860664,211,115,57,60,29,0.137440758,Ragi
2003,BELLARY,Summer     ,1015.085388,304.1476397,15,133,37,93,18,1.2,Ragi
2003,BELLARY,Kharif     ,1015.146297,305.0587118,49995,141,21,43,190076,3.80190019,Rice
2003,BELLARY,Summer     ,1017.929188,303.2512254,5971,124,27,68,27818,4.658851114,Rice
2003,BENGALURU URBAN,Kharif     ,1014.830036,301.185819,601,53,30,37,1832,3.048252912,Maize
2003,BENGALURU URBAN,Rabi       ,1017.522678,301.5198145,34,128,52,26,78,2.294117647,Maize
2003,BENGALURU URBAN,Summer     ,1016.981152,301.1903652,42,55,73,23,106,2.523809524,Maize
2003,BENGALURU URBAN,Kharif     ,1017.094936,301.3541864,41685,143,57,88,74079,1.77711407,Ragi
2003,BENGALURU URBAN,Rabi       ,1016.979205,301.2137366,133,100,67,79,122,0.917293233,Ragi
2003,BENGALURU URBAN,Summer     ,1016.368108,302.5068442,78,111,46,74,93,1.192307692,Ragi
2003,BENGALURU URBAN,Kharif     ,1014.685034,301.4416268,2213,106,39,35,4667,2.108901943,Rice
2003,BENGALURU URBAN,Rabi       ,1014.64225,302.4952081,5,115,31,48,15,3,Rice
2003,BENGALURU URBAN,Summer     ,1015.370292,302.7898352,427,128,62,42,2125,4.976580796,Rice
2003,BIDAR,Kharif     ,1014.179039,300.330075,433,124,50,33,653,1.508083141,Maize
2003,BIDAR,Rabi       ,1015.924804,299.5907629,92,57,46,98,112,1.217391304,Maize
2003,BIDAR,Kharif     ,1014.262681,299.4573121,8768,75,51,68,3536,0.403284672,Rice
2003,BIJAPUR,Kharif     ,1016.636284,301.7240634,4262,100,29,52,11570,2.71468794,Maize
2003,BIJAPUR,Rabi       ,1014.292821,300.7161335,4453,94,22,44,8706,1.955086459,Maize
2003,BIJAPUR,Summer     ,1015.176911,301.5159682,842,93,64,40,1880,2.232779097,Maize
2003,BIJAPUR,Kharif     ,1015.091916,301.1744885,28,54,46,36,31,1.107142857,Rice
2003,CHAMARAJANAGAR,Kharif     ,1016.066879,295.762494,16561,119,54,42,25387,1.532938832,Maize
2003,CHAMARAJANAGAR,Rabi       ,1017.382129,295.2333256,3804,75,50,76,3948,1.03785489,Maize
2003,CHAMARAJANAGAR,Summer     ,1017.215688,295.6707666,573,117,34,77,1279,2.232111693,Maize
2003,CHAMARAJANAGAR,Kharif     ,1015.031858,295.5448395,24133,68,35,33,15275,0.632950731,Ragi
2003,CHAMARAJANAGAR,Rabi       ,1015.848805,294.3687788,1934,133,32,39,1509,0.78024819,Ragi
2003,CHAMARAJANAGAR,Summer     ,1017.750704,294.4983499,1023,146,68,49,1217,1.189638319,Ragi
2003,CHAMARAJANAGAR,Kharif     ,1014.967002,294.4765529,9729,69,54,38,26018,2.674272793,Rice
2003,CHAMARAJANAGAR,Rabi       ,1015.419911,296.0063733,826,61,71,72,2448,2.963680387,Rice
2003,CHAMARAJANAGAR,Summer     ,1017.137619,295.8063816,910,96,30,75,3302,3.628571429,Rice
2003,CHIKMAGALUR,Kharif     ,1016.756135,298.2001915,637,50,78,96,946,1.485086342,Maize
2003,CHIKMAGALUR,Kharif     ,1017.586368,297.701695,59855,139,40,42,45376,0.758098739,Ragi
2003,CHIKMAGALUR,Rabi       ,1015.090205,296.3633206,32,63,70,81,3,0.09375,Ragi
2003,CHIKMAGALUR,Kharif     ,1014.907916,296.4014021,40634,113,73,52,76842,1.891076438,Rice
2003,CHIKMAGALUR,Summer     ,1014.603451,297.9465109,855,87,30,37,3103,3.629239766,Rice
2003,CHITRADURGA,Kharif     ,1017.963171,301.9219106,22938,86,49,92,24500,1.068096608,Maize
2003,CHITRADURGA,Rabi       ,1015.195369,301.7350014,3311,60,79,52,6671,2.014799154,Maize
2003,CHITRADURGA,Summer     ,1017.805864,301.6048962,104,149,67,51,252,2.423076923,Maize
2003,CHITRADURGA,Kharif     ,1014.664467,302.441088,76547,126,72,80,60243,0.787006676,Ragi
2003,CHITRADURGA,Rabi       ,1015.066322,301.8011438,377,52,54,73,346,0.917771883,Ragi
2003,CHITRADURGA,Summer     ,1014.978447,301.7064704,1197,82,41,36,1423,1.188805347,Ragi
2003,CHITRADURGA,Kharif     ,1016.759896,301.2815061,3489,55,57,38,6921,1.983662941,Rice
2003,CHITRADURGA,Rabi       ,1015.553328,300.870041,796,99,50,89,2665,3.34798995,Rice
2003,CHITRADURGA,Summer     ,1015.096255,301.3000419,911,59,33,53,2626,2.882546652,Rice
2003,DAKSHIN KANNAD,Kharif     ,1014.035833,300.1161756,33416,54,43,44,80414,2.406451999,Rice
2003,DAKSHIN KANNAD,Rabi       ,1014.531604,300.5475445,23424,72,69,87,71573,3.055541325,Rice
2003,DAKSHIN KANNAD,Summer     ,1015.298672,300.9881583,2262,59,68,93,8211,3.629973475,Rice
2003,DAVANGERE,Kharif     ,1017.904372,300.6560235,110680,93,51,93,156104,1.410408385,Maize
2003,DAVANGERE,Rabi       ,1016.232993,301.2263219,216,51,55,30,473,2.189814815,Maize
2003,DAVANGERE,Summer     ,1015.67149,302.2205075,15,62,51,35,38,2.533333333,Maize
2003,DAVANGERE,Kharif     ,1015.880766,300.6147735,44856,89,74,80,42596,0.949616551,Ragi
2003,DAVANGERE,Rabi       ,1015.042437,300.906672,50,51,34,99,36,0.72,Ragi
2003,DAVANGERE,Summer     ,1015.179768,301.6639316,312,133,62,26,371,1.189102564,Ragi
2003,DAVANGERE,Kharif     ,1018.009242,301.6077582,53106,114,77,35,166588,3.136896019,Rice
2003,DAVANGERE,Summer     ,1016.598703,301.5677663,5618,112,54,35,27956,4.976148095,Rice
2003,DHARWAD,Kharif     ,1014.320928,300.3675414,9146,122,22,59,10001,1.09348349,Maize
2003,DHARWAD,Rabi       ,1016.284134,299.9063185,349,66,35,31,797,2.283667622,Maize
2003,DHARWAD,Summer     ,1017.349109,298.8424136,99,58,24,54,249,2.515151515,Maize
2003,DHARWAD,Kharif     ,1016.415855,300.272957,83,124,40,40,91,1.096385542,Ragi
2003,DHARWAD,Kharif     ,1017.463933,300.1636607,29090,64,29,69,6476,0.222619457,Rice
2003,DHARWAD,Summer     ,1016.837095,299.413203,226,73,38,62,878,3.884955752,Rice
2003,GADAG,Kharif     ,1014.308065,300.4993638,7059,87,44,36,18614,2.63691741,Maize
2003,GADAG,Rabi       ,1016.63605,301.3795863,1215,84,23,51,2707,2.227983539,Maize
2003,GADAG,Summer     ,1015.69158,301.1469647,45,143,48,60,113,2.511111111,Maize
2003,GADAG,Kharif     ,1017.224965,300.3364662,52,144,38,25,57,1.096153846,Ragi
2003,GADAG,Kharif     ,1017.719931,301.4761061,1244,98,62,46,2867,2.304662379,Rice
2003,GADAG,Summer     ,1015.005111,301.5893341,299,118,21,39,1079,3.608695652,Rice
2003,GULBARGA,Kharif     ,1016.822572,300.258426,2132,111,29,44,4459,2.091463415,Maize
2003,GULBARGA,Rabi       ,1015.656753,300.5722338,128,109,62,85,295,2.3046875,Maize
2003,GULBARGA,Summer     ,1015.818897,300.829664,308,99,44,28,775,2.516233766,Maize
2003,GULBARGA,Kharif     ,1014.134505,300.9518163,32457,127,39,72,75482,2.325600025,Rice
2003,GULBARGA,Rabi       ,1014.038044,301.2036387,4701,124,67,80,9863,2.098064242,Rice
2003,GULBARGA,Summer     ,1014.700644,301.7194414,28529,58,38,57,104074,3.648007291,Rice
2003,HASSAN,Kharif     ,1016.977829,297.4230014,20683,83,42,22,36743,1.776483102,Maize
2003,HASSAN,Rabi       ,1016.723117,296.6657215,1141,125,43,89,1498,1.312883436,Maize
2003,HASSAN,Summer     ,1016.798254,297.6710171,95,148,30,74,239,2.515789474,Maize
2003,HASSAN,Kharif     ,1017.751726,298.4504289,101116,84,65,20,91377,0.903684877,Ragi
2003,HASSAN,Rabi       ,1014.558278,298.1913846,41181,50,53,89,2543,0.061751779,Ragi
2003,HASSAN,Summer     ,1015.901443,298.0691958,241,89,74,64,287,1.190871369,Ragi
2003,HASSAN,Kharif     ,1016.738921,298.1148755,37991,113,47,66,63113,1.661261878,Rice
2003,HASSAN,Rabi       ,1017.814918,297.1551349,793,71,24,98,1318,1.662042875,Rice
2003,HASSAN,Summer     ,1014.118591,298.5521103,749,109,78,45,3258,4.349799733,Rice
2003,HAVERI,Kharif     ,1016.163208,300.6202293,108212,113,24,33,115966,1.071655639,Maize
2003,HAVERI,Rabi       ,1016.629025,300.7662892,1369,142,70,73,2999,2.19065011,Maize
2003,HAVERI,Summer     ,1014.448915,300.0181614,500,121,40,90,1259,2.518,Maize
2003,HAVERI,Kharif     ,1017.9036,300.8435705,2382,60,31,65,741,0.311083123,Ragi
2003,HAVERI,Kharif     ,1014.643707,300.8980999,35641,63,69,50,24198,0.678937179,Rice
2003,HAVERI,Summer     ,1015.412098,299.3720174,1467,109,23,78,5385,3.670756646,Rice
2003,KODAGU,Kharif     ,1017.034601,306.4866182,2347,79,73,48,10551,4.495526204,Maize
2003,KODAGU,Summer     ,1017.809834,307.2877944,35,84,68,36,88,2.514285714,Maize
2003,KODAGU,Kharif     ,1014.151198,306.2712233,450,134,61,33,514,1.142222222,Ragi
2003,KODAGU,Kharif     ,1016.685122,306.7776923,35917,86,39,55,71460,1.989587104,Rice
2003,KODAGU,Rabi       ,1015.976277,307.2113172,12,54,57,77,36,3,Rice
2003,KODAGU,Summer     ,1016.544107,306.9019798,177,132,44,43,679,3.836158192,Rice
2003,KOLAR,Kharif     ,1016.910978,301.8877935,25698,127,33,82,53583,2.085103899,Maize
2003,KOLAR,Rabi       ,1017.52692,302.0623304,339,75,30,44,781,2.303834808,Maize
2003,KOLAR,Summer     ,1015.764031,301.8351069,293,111,51,78,738,2.518771331,Maize
2003,KOLAR,Kharif     ,1017.468426,300.5819134,120681,53,30,51,176361,1.461381659,Ragi
2003,KOLAR,Rabi       ,1014.47773,301.0776295,108,138,37,37,99,0.916666667,Ragi
2003,KOLAR,Summer     ,1014.366993,301.0034011,129,91,46,56,153,1.186046512,Ragi
2003,KOLAR,Kharif     ,1016.799883,301.7579178,8368,138,74,45,18998,2.270315488,Rice
2003,KOLAR,Summer     ,1015.734014,302.2819685,691,67,73,28,1814,2.625180897,Rice
2003,KOPPAL,Kharif     ,1017.518773,302.3795677,14670,89,37,83,36123,2.462372188,Maize
2003,KOPPAL,Rabi       ,1015.196329,303.0072,414,121,75,91,908,2.193236715,Maize
2003,KOPPAL,Summer     ,1014.613638,302.3729404,550,88,42,39,1385,2.518181818,Maize
2003,KOPPAL,Kharif     ,1017.780735,303.2560204,37303,63,30,73,153179,4.106345334,Rice
2003,KOPPAL,Summer     ,1017.34819,303.1164384,5930,81,40,49,26966,4.547386172,Rice
2003,MANDYA,Kharif     ,1015.817451,300.1769333,2514,100,63,72,5806,2.309466985,Maize
2003,MANDYA,Rabi       ,1014.478348,299.4712228,913,87,24,82,1681,1.841182913,Maize
2003,MANDYA,Summer     ,1015.958159,300.2265513,71,146,42,30,179,2.521126761,Maize
2003,MANDYA,Kharif     ,1017.673016,298.9566348,59036,72,60,50,67520,1.143708923,Ragi
2003,MANDYA,Rabi       ,1017.703164,299.266132,5251,112,78,68,4726,0.900019044,Ragi
2003,MANDYA,Summer     ,1016.737445,298.8697163,1297,64,44,38,1543,1.189668466,Ragi
2003,MANDYA,Kharif     ,1014.212239,299.6211521,52050,146,60,31,167381,3.215773295,Rice
2003,MANDYA,Rabi       ,1016.892454,300.4008871,894,74,73,34,2650,2.964205817,Rice
2003,MANDYA,Summer     ,1016.171674,299.3306926,1619,66,29,50,6829,4.218035825,Rice
2003,MYSORE,Kharif     ,1014.466387,299.8673584,13108,146,41,62,39107,2.983445224,Maize
2003,MYSORE,Rabi       ,1015.276339,299.1213923,2051,115,38,56,2850,1.389566065,Maize
2003,MYSORE,Summer     ,1015.503844,298.979007,396,127,20,98,997,2.517676768,Maize
2003,MYSORE,Kharif     ,1017.691932,299.291697,61691,102,26,48,74870,1.213629217,Ragi
2003,MYSORE,Rabi       ,1014.877006,299.0936511,14384,100,23,45,3701,0.257299778,Ragi
2003,MYSORE,Summer     ,1016.76983,300.1153906,619,88,20,21,736,1.18901454,Ragi
2003,MYSORE,Kharif     ,1017.064295,299.322869,76564,100,34,34,228647,2.986351288,Rice
2003,MYSORE,Rabi       ,1015.775204,298.3158528,2484,119,59,23,7363,2.964170692,Rice
